School Name,Program Code,Program Name,Fellowships,fellowship hours,other awards,other award hours,stipends,stipend hours,tuition scholarships
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,PH6946,Molecular and Cellular Biology,,,"4,211.00 ",,"9,599.00 ",19,"4,094.00 "
Arts & Sciences,MS3311,Chemistry,,,224.00 ,,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MS2517,Biological Sciences,,,215.00 ,,"6,012.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,215.00 ,,"9,175.00 ",15,"4,094.00 "
Arts & Sciences,MS3331,Physics,,,"4,309.00 ",,,,
Arts & Sciences,MA5229,Spanish,,,"4,211.00 ",,"6,550.00 ",15,"4,094.00 "
Arts & Sciences,MA5231,English,,,215.00 ,,"7,042.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH2111,Plant Biology,,,"4,211.00 ",,"8,484.00 ",15,"4,094.00 "
Arts & Sciences,MA5229,Spanish,,,"4,211.00 ",,"6,550.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,"4,211.00 ",,"8,425.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MS3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,PH6946,Molecular and Cellular Biology,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH4215,History,,,224.00 ,,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,PH3101,Mathematics,,,"4,211.00 ",,"8,540.00 ",15,"4,094.00 "
Arts & Sciences,PH4215,History,,,"4,211.00 ",,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,215.00 ,,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,224.00 ,,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH4215,History,,,"4,211.00 ",,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,MA4215,History,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,"4,211.00 ",,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,PH4215,History,,,"4,211.00 ",,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,PH4215,History,,,215.00 ,,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,215.00 ,,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,"4,211.00 ",,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"7,804.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"8,342.00 ",15,"4,094.00 "
Arts & Sciences,MA5229,Spanish,,,"4,211.00 ",,"6,550.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,215.00 ,,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MS4103,Experimental Psychology,,,,,"2,833.00 ",5,
Arts & Sciences,MA5241,Philosophy,,,215.00 ,,975.00 ,5,"3,119.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MS3311,Chemistry,,,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MA5229,Spanish,,,"4,211.00 ",,"9,550.00 ",15,"4,094.00 "
Arts & Sciences,MA4251,Sociology,,,215.00 ,,"5,144.00 ",15,"4,094.00 "
Arts & Sciences,PH2111,Plant Biology,,,"5,211.00 ",,"9,600.00 ",15,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,215.00 ,,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,624.00 ",,,,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"8,909.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,PH4215,History,,,"4,211.00 ",,"9,150.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH4104,Clinical Psychology,,,"4,211.00 ",,"10,000.00 ",15,"4,094.00 "
Arts & Sciences,PH4104,Clinical Psychology,,,"4,211.00 ",,"8,500.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH4103,Experimental Psychology,,,"4,211.00 ",,"8,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH4104,Clinical Psychology,,,"4,211.00 ",,"9,500.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,PH4103,Experimental Psychology,,,215.00 ,,"8,500.00 ",15,"4,094.00 "
Arts & Sciences,PH4106,Indust/Organiz Psychology,"8,500.00 ",,543.00 ,,,,
Arts & Sciences,PH4106,Indust/Organiz Psychology,"1,000.00 ",,,,,,
Arts & Sciences,PH4103,Experimental Psychology,,,215.00 ,,"8,500.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH4104,Clinical Psychology,,,"4,211.00 ",,"8,500.00 ",15,"4,094.00 "
Arts & Sciences,PH4106,Indust/Organiz Psychology,"1,000.00 ",,,,,,
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,MS2517,Biological Sciences,,,"4,211.00 ",,"6,012.00 ",15,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,PH3101,Mathematics,,,"4,211.00 ",,"8,540.00 ",15,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3331,Physics,,,224.00 ,,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,"4,211.00 ",,"9,175.00 ",15,"4,094.00 "
Arts & Sciences,MA4215,History,"7,000.00 ",,215.00 ,,,,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH4215,History,"9,150.00 ",,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MA5231,English,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,PH2111,Plant Biology,,,"4,211.00 ",,"8,484.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH6949,Molecular and Cellular Biology,,,"4,211.00 ",,"8,694.00 ",20,"4,094.00 "
Arts & Sciences,MS2111,Plant Biology,,,"4,211.00 ",,"6,965.00 ",15,"4,094.00 "
Arts & Sciences,MS2517,Biological Sciences,,,"4,211.00 ",,"6,012.00 ",15,"4,094.00 "
Arts & Sciences,MA5231,English,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,MA5231,English,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,"4,211.00 ",,"9,175.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,215.00 ,,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"11,100.00 ",20,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"4,211.00 ",,"7,621.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,"4,211.00 ",,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MS3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MS3331,Physics,,,215.00 ,,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MS3111,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MA4215,History,,,215.00 ,,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,MS2111,Plant Biology,,,224.00 ,,"6,965.00 ",15,"4,094.00 "
Arts & Sciences,MA5229,Spanish,,,215.00 ,,"6,550.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,"4,211.00 ",,"9,175.00 ",15,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5229,Spanish,,,"4,211.00 ",,"8,550.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,624.00 ",,,,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,PH3331,Physics,,,"4,211.00 ",,"9,801.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA5231,English,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,PH3311,Chemistry,,,215.00 ,,"9,600.00 ",20,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,215.00 ,,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA4215,History,"7,000.00 ",,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,624.00 ",,,,"4,094.00 "
Arts & Sciences,MS3101,Mathematics,,,"4,211.00 ",,"8,440.00 ",15,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,"4,624.00 ",,,,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3311,Chemistry,,,224.00 ,,"13,600.00 ",15,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,"4,211.00 ",,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,PH3101,Mathematics,,,224.00 ,,"8,540.00 ",15,"4,094.00 "
Arts & Sciences,MA4215,History,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,215.00 ,,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,MS3321,Geological Sciences,,,"4,211.00 ",,"7,250.00 ",20,"4,094.00 "
Arts & Sciences,MA5231,English,,,215.00 ,,"7,000.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,224.00 ,,"9,175.00 ",15,"4,094.00 "
Arts & Sciences,MA4251,Sociology,,,"4,211.00 ",,"5,144.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,215.00 ,,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4231,Geography,,,215.00 ,,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"6,600.00 ",15,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,"5,500.00 ",15,"4,094.00 "
Arts & Sciences,MS4239,Geography,,,"4,211.00 ",,"2,915.00 ",15,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,"5,500.00 ",15,"4,094.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4201,Political Science,,,"4,211.00 ",,"5,145.00 ",20,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,"5,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"8,342.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,624.00 ",,,,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,PH5231,English,,,"5,211.00 ",,"9,600.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,"5,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH3101,Mathematics,,,"5,211.00 ",,"9,600.00 ",15,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5241,Philosophy,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,"5,500.00 ",15,"4,094.00 "
Arts & Sciences,PH2111,Plant Biology,,,"5,211.00 ",,"9,600.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"5,211.00 ",,"7,075.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MA5293,Applied Linguistics,,,"4,211.00 ",,"6,500.00 ",15,"4,094.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MZ4224,Financial Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,MS3311,Chemistry,,,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,MS3311,Chemistry,,,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,MA4221,Economics,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Arts & Sciences,PH2517,Biological Sciences,"2,525.00 ",,"5,211.00 ",,"7,075.00 ",15,"4,094.00 "
Arts & Sciences,PH6949,Molecular and Cellular Biology,,,"4,211.00 ",,"8,694.00 ",20,"4,094.00 "
Arts & Sciences,MS3311,Chemistry,,,"4,211.00 ",,,,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,"5,211.00 ",,"9,600.00 ",15,"4,094.00 "
Arts & Sciences,PH3101,Mathematics,,,"4,211.00 ",,"8,540.00 ",15,"4,094.00 "
Arts & Sciences,PH2517,Biological Sciences,,,215.00 ,,"7,871.00 ",15,"4,094.00 "
Business,MB6123,General Business,"4,000.00 ",,215.00 ,,,,"4,094.00 "
Business,MS8149,Sportsad/MBA,,,"3,293.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"3,286.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,,,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,"1,239.00 ",,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,,,"2,000.00 ",10,
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"2,047.00 "
Business,MY6163,Master of Accountancy,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"6,750.00 ",20,
Business,MS8112,Sports Administration,,,"1,239.00 ",,"4,000.00 ",20,
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"3,071.00 "
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,"1,241.00 ",,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,"1,239.00 ",,"2,000.00 ",10,
Business,MY6163,Master of Accountancy,,,"2,213.00 ",,"6,750.00 ",20,"2,047.00 "
Business,MB6123,General Business,,,"1,241.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6123,General Business,"4,000.00 ",,215.00 ,,,,"4,094.00 "
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,282.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"2,213.00 ",,"4,000.00 ",20,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"2,047.00 "
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"1,239.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"2,213.00 ",,"4,000.00 ",20,"2,047.00 "
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MS8149,Sportsad/MBA,,,"6,283.00 ",,"4,000.00 ",20,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6123,General Business,,,"2,238.00 ",,"2,000.00 ",10,
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"1,750.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MS8112,Sports Administration,,,"2,238.00 ",,"4,000.00 ",20,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"4,211.00 ",,"2,000.00 ",10,"4,094.00 "
Business,MB6141,MBA/Sports Admin,,,215.00 ,,"2,000.00 ",10,"2,047.00 "
Business,MS8112,Sports Administration,,,"2,213.00 ",,"4,000.00 ",20,"2,047.00 "
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6141,MBA/Sports Admin,,,"2,213.00 ",,"2,000.00 ",10,"2,047.00 "
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MB6123,General Business,,,"1,239.00 ",,"2,000.00 ",10,
Business,MS8112,Sports Administration,,,"6,283.00 ",,"4,000.00 ",20,
Communication,MF5377,Communication Media Arts,,,215.00 ,,"6,750.00 ",18,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,224.00 ,,"6,000.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5361,COMS--Health Communication,,,215.00 ,,"8,110.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,"6,000.00 ",,,,,,
Communication,MS6931,Journalism,,,215.00 ,,"6,000.00 ",15,"4,094.00 "
